countyFIPS,mean_temp,Mean T,min_temp,Min T,max_temp,Max T,total_prec,Total P,rh,RH
5135,-0.407033344,2.18E-05,-0.337399304,0.000524659,-0.411622732,1.72E-05,-0.136976029,0.169808124,-0.185790871,0.061541799
5137,-0.535161058,6.55E-08,-0.475083881,2.55E-06,-0.503655178,4.88E-07,0.017709019,0.869166181,-0.083140755,0.438574423
5139,-0.42863953,6.97E-06,-0.354134865,0.000260624,-0.423042059,9.44E-06,0.127846535,0.200356939,0.026945967,0.788056102
5141,-0.397401263,0.000105156,-0.358769736,0.000515886,-0.404990336,7.51E-05,0.060914842,0.568446452,0.06776431,0.525681199
5143,-0.515508304,2.52E-08,-0.445907654,2.35E-06,-0.541467139,3.51E-09,0.073609602,0.459942266,-0.004261488,0.965923344
5145,-0.310386318,0.001418662,-0.281532716,0.003965584,-0.323706323,0.000851619,-0.073126233,0.462902143,-0.059871361,0.548005437
5147,-0.36010767,0.00027039,-0.338487989,0.000651819,-0.313206702,0.001688244,-0.142071569,0.162870856,-0.098792091,0.333137418
5149,-0.457262936,2.21E-06,-0.401956491,4.09E-05,-0.449780638,3.38E-06,0.059664705,0.559494614,0.035355777,0.729627066
6001,-0.705618242,3.49E-16,-0.634565374,1.76E-12,-0.725161027,2.11E-17,,,0.18157474,0.072068649
6003,0.185216947,0.608453389,0.117304066,0.746899214,0.463042367,0.177757789,,,-0.080260677,0.825556389
6005,-0.66713808,5.23E-10,-0.625992327,1.14E-08,-0.692601074,6.02E-11,,,0.042272772,0.732139833
6007,-0.732521203,1.19E-13,-0.688562229,1.20E-11,-0.753197324,9.84E-15,,,0.076202466,0.518734306
6009,-0.397362334,0.007565118,-0.439256765,0.002853707,-0.437423002,0.002985852,,,-0.0442219,0.775621384
6011,-0.556688627,2.16E-06,-0.525330972,9.84E-06,-0.543091486,4.25E-06,,,-0.043077669,0.737453728
6013,-0.778314186,1.60E-21,-0.661297921,6.96E-14,-0.79689877,3.56E-23,,,0.064286936,0.525138422
6015,-0.38172894,0.003696364,-0.344375089,0.009350389,-0.420967618,0.001234698,0.050406361,0.712177159,-0.333066125,0.012131652
6017,-0.671791461,5.67E-11,-0.631459683,1.62E-09,-0.714818937,8.48E-13,,,-0.02187662,0.853222733
6019,-0.84457715,1.10E-23,-0.814445541,7.68E-21,-0.835257447,9.61E-23,,,0.077643206,0.485371129
6021,-0.591148028,2.94E-08,-0.568145178,1.29E-07,-0.630420463,1.75E-09,,,0.027437313,0.816499101
6023,-0.546411393,3.95E-07,-0.512921892,2.54E-06,-0.616195425,3.98E-09,,,-0.137204435,0.240463556
6025,-0.591711043,1.81E-08,-0.600023242,1.01E-08,-0.564915136,1.06E-07,,,0.292348812,0.010387712
6027,-0.579132793,1.01E-06,-0.562506463,2.38E-06,-0.585507105,7.18E-07,,,-0.052402156,0.688359242
6029,-0.720539347,2.89E-17,-0.719519221,3.36E-17,-0.733008893,4.33E-18,,,0.036106477,0.721360115
6031,-0.597252739,6.24E-09,-0.604507362,3.65E-09,-0.592882923,8.57E-09,,,0.070696497,0.535834686
6033,-0.422617517,0.000217187,-0.359265933,0.00193978,-0.499843356,7.81E-06,,,0.172414169,0.147547518
6035,-0.308786553,0.023095864,-0.309854359,0.022601082,-0.380024454,0.004590598,,,-0.217641702,0.113894682
6037,-0.730103262,4.62E-18,-0.751011945,1.51E-19,-0.711436875,7.59E-17,,,0.282307992,0.004232834
6039,-0.580853204,1.67E-07,-0.568575868,3.46E-07,-0.604366496,3.82E-08,,,-0.155311958,0.202557952
6041,-0.51155832,9.68E-06,-0.394538306,0.000953909,-0.623467941,1.75E-08,,,-0.138898884,0.262294464
6043,-0.204357371,0.134500427,-0.259984735,0.055248313,-0.288530357,0.032653914,,,0.140349305,0.306771173
6045,-0.402276095,0.000380933,-0.418768407,0.000204608,-0.437542674,9.69E-05,,,-0.198218923,0.090463612
6047,-0.763947349,9.25E-15,-0.754171211,3.14E-14,-0.755881616,2.54E-14,,,0.088085856,0.46510185
