StateFIPS,date,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,distributed_per_hundred,share_doses_used
53,2021-03-26,15.75,42.7,27.54,53.06,0.805
53,2021-03-27,16.22,43.74,28.14,54.03,0.81
54,2021-01-12,16.22,5.77,28.14,8.98,0.642
54,2021-01-13,16.22,6.18,28.14,8.98,0.688
54,2021-01-14,16.22,6.62,5.53,8.98,0.737
54,2021-01-15,1.18,7.49,6.31,11.47,0.653
54,2021-01-16,1.18,7.49,6.31,11.47,0.653
54,2021-01-17,1.18,7.49,6.31,11.47,0.653
54,2021-01-18,1.18,7.49,6.31,11.47,0.653
54,2021-01-19,1.32,8.52,7.19,11.47,0.743
54,2021-01-20,1.43,8.85,7.42,12.93,0.684
54,2021-01-21,1.76,9.35,7.59,12.93,0.723
54,2021-01-22,1.97,10.09,8.11,12.93,0.78
54,2021-01-23,2.12,10.87,8.75,13.56,0.8009999999999999
54,2021-01-24,2.18,11.32,9.14,13.56,0.835
54,2021-01-25,2.2,11.38,9.18,13.56,0.8390000000000001
54,2021-01-26,2.39,11.75,9.36,15.53,0.7559999999999999
54,2021-01-27,2.52,11.99,9.47,15.53,0.772
54,2021-01-28,2.84,12.53,9.7,15.53,0.807
54,2021-01-29,3.24,13.39,10.15,15.53,0.862
54,2021-01-30,3.64,14.31,10.67,17.03,0.84
54,2021-01-31,3.75,14.5,10.75,17.03,0.851
54,2021-02-01,3.76,14.53,10.77,17.03,0.853
54,2021-02-02,3.9,14.74,10.84,18.14,0.813
54,2021-02-03,4.04,14.96,10.89,18.34,0.816
54,2021-02-04,4.37,15.44,11.04,18.34,0.8420000000000001
54,2021-02-05,4.89,16.28,11.37,18.34,0.888
54,2021-02-06,5.59,17.57,11.96,19.92,0.882
54,2021-02-07,5.8,17.97,12.14,19.92,0.902
54,2021-02-08,5.84,18.04,12.18,19.92,0.9059999999999999
54,2021-02-09,6.01,18.27,12.26,21.23,0.861
54,2021-02-10,6.16,18.56,12.4,21.23,0.8740000000000001
54,2021-02-11,6.39,19.02,12.63,21.62,0.88
54,2021-02-12,6.74,19.61,12.87,21.63,0.9059999999999999
54,2021-02-13,7.47,20.99,13.52,22.07,0.951
54,2021-02-14,7.75,21.57,13.82,22.07,0.977
54,2021-02-15,7.75,21.57,13.82,22.07,0.977
54,2021-02-16,7.97,21.96,14.0,23.98,0.9159999999999999
54,2021-02-17,8.06,22.1,14.04,24.64,0.897
54,2021-02-18,8.3,22.52,14.22,24.64,0.914
54,2021-02-19,9.0,24.59,15.58,26.85,0.9159999999999999
54,2021-02-20,9.47,25.56,16.08,26.85,0.9520000000000001
54,2021-02-21,9.66,25.86,16.2,26.85,0.963
54,2021-02-22,9.49,25.98,15.96,26.85,0.968
54,2021-02-23,9.62,26.26,16.11,28.62,0.9179999999999999
54,2021-02-24,9.74,26.48,16.19,31.03,0.853
54,2021-02-25,10.1,27.09,16.45,31.71,0.8540000000000001
54,2021-02-26,10.57,28.01,16.9,31.87,0.879
54,2021-02-27,11.22,29.35,17.55,33.77,0.8690000000000001
54,2021-02-28,11.44,29.7,17.69,33.77,0.879
54,2021-03-01,11.5,29.8,17.75,33.77,0.882
54,2021-03-02,11.56,29.94,17.85,35.97,0.8320000000000001
54,2021-03-03,11.69,30.21,17.99,36.41,0.83
54,2021-03-04,11.9,30.88,18.45,36.8,0.8390000000000001
54,2021-03-05,12.27,32.06,19.27,37.98,0.8440000000000001
54,2021-03-06,12.64,33.15,19.99,40.37,0.821
54,2021-03-07,12.78,33.56,20.28,40.37,0.831
54,2021-03-08,12.84,33.61,20.31,40.37,0.833
54,2021-03-09,12.91,33.83,20.48,43.14,0.784
54,2021-03-10,12.99,34.1,20.67,43.46,0.785
54,2021-03-11,13.32,34.94,21.18,43.46,0.804
54,2021-03-12,13.77,36.37,22.19,43.46,0.8370000000000001
54,2021-03-13,14.41,37.91,23.12,45.98,0.8240000000000001
54,2021-03-14,14.51,38.19,23.31,45.98,0.831
54,2021-03-15,14.57,38.28,23.37,45.98,0.833
54,2021-03-16,14.65,38.48,23.5,48.92,0.787
54,2021-03-17,14.7,38.8,23.78,49.08,0.7909999999999999
54,2021-03-18,15.0,39.6,24.3,49.09,0.807
54,2021-03-19,15.43,40.87,25.15,49.45,0.826
54,2021-03-20,15.85,42.21,26.06,52.42,0.805
54,2021-03-21,15.95,42.61,26.4,52.42,0.813
54,2021-03-22,15.99,42.68,26.45,52.42,0.8140000000000001
54,2021-03-23,16.12,42.93,26.62,55.39,0.775
54,2021-03-24,16.31,43.41,26.92,55.4,0.784
54,2021-03-25,16.78,44.28,27.33,56.2,0.7879999999999999
54,2021-03-26,17.58,45.72,27.99,56.24,0.813
54,2021-03-27,18.3,47.24,28.81,59.57,0.7929999999999999
55,2021-01-12,0.19,2.36,2.16,7.38,0.32
55,2021-01-13,0.19,2.36,2.16,7.49,0.315
55,2021-01-14,0.19,2.58,2.33,7.52,0.342
55,2021-01-15,0.29,2.92,2.6,7.52,0.38799999999999996
55,2021-01-16,0.29,2.92,2.6,7.52,0.38799999999999996
55,2021-01-17,0.29,2.92,2.6,7.52,0.38799999999999996
55,2021-01-18,0.29,2.92,2.6,7.52,0.38799999999999996
55,2021-01-19,0.41,3.67,3.23,7.52,0.488
55,2021-01-20,0.47,3.82,3.32,9.25,0.413
55,2021-01-21,0.55,4.1,3.52,9.92,0.414
55,2021-01-22,0.65,4.48,3.8,10.26,0.43700000000000006
55,2021-01-23,0.73,4.91,4.15,10.48,0.46799999999999997
55,2021-01-24,0.78,5.29,4.48,10.48,0.505
55,2021-01-25,0.81,5.43,4.58,10.48,0.518
55,2021-01-26,0.82,5.46,4.6,11.77,0.46399999999999997
55,2021-01-27,0.9,5.76,4.83,13.58,0.424
55,2021-01-28,0.99,6.22,5.19,13.62,0.456
55,2021-01-29,1.12,6.99,5.83,13.63,0.513
55,2021-01-30,1.24,7.73,6.46,13.65,0.5660000000000001
55,2021-01-31,1.36,8.43,7.04,13.65,0.618
55,2021-02-01,1.39,8.82,7.38,13.65,0.6459999999999999
55,2021-02-02,1.4,8.97,7.51,15.46,0.58
55,2021-02-03,1.46,9.41,7.86,15.85,0.594
55,2021-02-04,1.46,9.43,7.87,15.9,0.593
55,2021-02-05,1.66,10.22,8.45,15.91,0.643
55,2021-02-06,1.89,10.96,8.95,15.91,0.6890000000000001
55,2021-02-07,2.63,12.75,9.99,15.91,0.802
55,2021-02-08,2.73,13.11,10.23,15.91,0.8240000000000001
55,2021-02-09,2.76,13.21,10.31,17.96,0.736
55,2021-02-10,2.89,13.68,10.64,18.19,0.752
55,2021-02-11,3.03,14.19,10.99,18.56,0.765
55,2021-02-12,3.26,14.85,11.41,18.56,0.8
55,2021-02-13,3.71,15.73,11.84,18.59,0.847
55,2021-02-14,4.03,16.41,12.19,18.59,0.883
55,2021-02-15,4.03,16.41,12.19,18.59,0.883
55,2021-02-16,4.18,17.03,12.66,21.01,0.8109999999999999
55,2021-02-17,4.34,17.39,12.85,21.28,0.8170000000000001
55,2021-02-18,4.57,17.86,13.09,21.35,0.8370000000000001
55,2021-02-19,5.26,19.53,14.06,22.33,0.875
55,2021-02-20,5.75,20.41,14.45,22.36,0.9129999999999999
55,2021-02-21,6.17,21.14,14.74,22.36,0.945
55,2021-02-22,6.42,21.51,14.93,22.36,0.9620000000000001
55,2021-02-23,6.5,21.63,14.98,24.07,0.899
55,2021-02-24,6.75,22.03,15.12,24.86,0.8859999999999999
55,2021-02-25,7.09,22.57,15.31,27.13,0.8320000000000001
55,2021-02-26,7.55,23.36,15.62,27.28,0.856
55,2021-02-27,8.12,24.41,16.1,27.29,0.895
55,2021-02-28,8.59,25.26,16.46,27.29,0.9259999999999999
55,2021-03-01,8.89,25.78,16.68,27.29,0.945
55,2021-03-02,9.02,26.13,16.9,31.16,0.838
55,2021-03-03,9.26,26.68,17.2,32.0,0.8340000000000001
55,2021-03-04,9.6,27.42,17.6,32.22,0.851
55,2021-03-05,10.02,28.45,18.2,32.55,0.8740000000000001
55,2021-03-06,10.44,29.56,18.87,33.06,0.894
55,2021-03-07,10.77,30.4,19.38,33.06,0.92
55,2021-03-08,10.99,31.0,19.76,33.06,0.938
55,2021-03-09,11.03,31.13,19.84,37.01,0.841
55,2021-03-10,11.21,31.6,20.13,37.27,0.848
55,2021-03-11,11.48,32.32,20.61,37.96,0.851
55,2021-03-12,11.88,33.4,21.3,38.05,0.878
55,2021-03-13,12.66,35.58,22.74,38.36,0.9279999999999999
55,2021-03-14,12.67,35.6,22.75,38.36,0.9279999999999999
55,2021-03-15,12.94,36.2,23.13,38.36,0.9440000000000001
55,2021-03-16,13.2,36.6,23.3,43.42,0.843
55,2021-03-17,13.43,37.11,23.59,43.67,0.85
55,2021-03-18,13.79,37.96,24.13,43.77,0.867
55,2021-03-19,14.27,39.01,24.76,44.27,0.8809999999999999
55,2021-03-20,14.83,40.25,25.56,44.91,0.8959999999999999
55,2021-03-21,15.34,41.61,26.5,44.91,0.927
55,2021-03-22,15.6,42.29,26.97,44.91,0.9420000000000001
55,2021-03-23,15.69,42.6,27.21,49.39,0.863
55,2021-03-24,15.96,43.22,27.58,49.55,0.872
55,2021-03-25,16.3,44.26,28.3,50.22,0.8809999999999999
55,2021-03-26,16.73,45.6,29.23,50.47,0.903
55,2021-03-27,17.31,47.0,30.1,51.46,0.9129999999999999
56,2021-01-12,0.37,2.85,2.35,8.26,0.344
56,2021-01-13,0.44,3.07,2.49,9.99,0.308
56,2021-01-14,0.44,3.42,2.99,10.16,0.336
56,2021-01-15,0.48,3.93,3.44,10.16,0.387
56,2021-01-16,0.48,3.93,3.44,10.16,0.387
56,2021-01-17,0.48,3.93,3.44,10.16,0.387
56,2021-01-18,0.48,3.93,3.44,10.16,0.387
56,2021-01-19,0.56,4.85,4.28,10.16,0.47700000000000004
56,2021-01-20,0.59,5.06,4.46,10.81,0.46799999999999997
56,2021-01-21,0.59,5.06,4.46,11.65,0.435
56,2021-01-22,0.78,5.97,5.18,12.03,0.496
56,2021-01-23,0.82,6.49,5.66,12.22,0.531
56,2021-01-24,0.85,7.05,6.2,12.22,0.5770000000000001
56,2021-01-25,0.85,7.11,6.26,12.22,0.5820000000000001
56,2021-01-26,0.85,7.14,6.29,12.39,0.5760000000000001
56,2021-01-27,0.94,7.5,6.56,14.31,0.524
56,2021-01-28,0.94,7.5,6.56,14.31,0.524
56,2021-01-29,1.33,8.5,7.16,14.82,0.573
56,2021-01-30,1.33,8.5,7.16,14.82,0.573
56,2021-01-31,1.61,9.85,8.23,14.82,0.665
56,2021-02-01,1.67,10.15,8.32,14.82,0.685
56,2021-02-02,1.7,10.2,8.34,15.46,0.66
56,2021-02-03,1.81,10.5,8.53,16.89,0.622
56,2021-02-04,1.81,10.5,8.53,16.89,0.622
56,2021-02-05,2.22,11.65,9.27,17.56,0.6629999999999999
56,2021-02-06,2.56,12.42,9.69,17.56,0.7070000000000001
56,2021-02-07,2.56,12.42,9.69,17.56,0.7070000000000001
56,2021-02-08,2.89,13.21,10.16,17.56,0.752
56,2021-02-09,2.89,13.21,10.16,19.55,0.6759999999999999
56,2021-02-10,3.14,13.74,10.57,20.3,0.677
56,2021-02-11,3.14,13.74,10.57,20.54,0.669
56,2021-02-12,3.98,15.4,11.38,21.08,0.731
56,2021-02-13,3.98,15.4,11.38,21.08,0.731
56,2021-02-14,4.69,17.12,12.38,21.11,0.8109999999999999
56,2021-02-15,4.69,17.12,12.38,21.11,0.8109999999999999
56,2021-02-16,4.76,17.31,12.5,21.11,0.82
56,2021-02-17,4.76,17.31,12.5,21.96,0.7879999999999999
56,2021-02-18,5.2,18.22,12.96,21.96,0.83
56,2021-02-19,6.33,21.48,15.08,25.92,0.8290000000000001
56,2021-02-20,6.79,22.3,15.44,26.07,0.855
56,2021-02-21,6.82,22.37,15.48,26.07,0.858
56,2021-02-22,7.38,23.44,15.7,26.07,0.899
56,2021-02-23,7.43,23.53,15.73,28.86,0.815
56,2021-02-24,7.46,23.56,15.75,29.8,0.7909999999999999
56,2021-02-25,7.99,24.46,16.11,31.63,0.773
56,2021-02-26,8.37,25.15,16.42,33.53,0.75
56,2021-02-27,8.98,26.19,16.83,33.84,0.774
56,2021-02-28,9.39,27.02,17.25,33.84,0.799
56,2021-03-01,9.42,27.08,17.26,33.84,0.8
56,2021-03-02,9.43,27.09,17.26,36.53,0.742
56,2021-03-03,9.86,28.15,17.87,37.53,0.75
56,2021-03-04,9.89,28.2,17.88,38.86,0.726
56,2021-03-05,10.23,28.81,18.13,40.79,0.706
56,2021-03-06,11.09,30.67,19.11,40.79,0.752
56,2021-03-07,11.14,30.76,19.17,40.79,0.754
56,2021-03-08,11.79,32.07,19.84,40.79,0.7859999999999999
56,2021-03-09,11.8,32.11,19.88,42.53,0.755
56,2021-03-10,12.25,32.86,20.18,44.84,0.733
56,2021-03-11,12.3,32.93,20.21,45.44,0.725
56,2021-03-12,12.97,34.42,21.04,46.65,0.738
56,2021-03-13,13.48,35.61,21.75,46.65,0.763
56,2021-03-14,13.92,36.61,22.32,46.65,0.785
56,2021-03-15,14.02,36.72,22.34,46.65,0.787
56,2021-03-16,14.14,36.97,22.47,46.65,0.792
56,2021-03-17,14.14,36.98,22.48,48.12,0.768
56,2021-03-18,14.16,36.98,22.49,51.92,0.7120000000000001
56,2021-03-19,14.68,38.14,23.2,53.84,0.708
56,2021-03-20,14.74,38.18,23.23,54.26,0.7040000000000001
56,2021-03-21,14.77,38.24,23.27,54.26,0.705
56,2021-03-22,14.78,38.26,23.29,54.26,0.705
56,2021-03-23,15.95,40.63,24.54,56.13,0.7240000000000001
56,2021-03-24,15.97,40.68,24.56,58.14,0.7
56,2021-03-25,16.54,41.97,25.34,60.6,0.693
56,2021-03-26,16.56,42.04,25.38,60.72,0.6920000000000001
56,2021-03-27,16.61,42.09,25.42,61.16,0.688
60,2021-01-12,0.47,3.81,1.51,19.12,0.19899999999999998
60,2021-01-13,0.65,4.63,2.14,19.12,0.242
60,2021-01-14,0.65,5.33,4.33,19.12,0.27899999999999997
60,2021-01-15,1.33,6.97,5.65,33.13,0.21
60,2021-01-16,1.33,6.97,5.65,33.13,0.21
60,2021-01-17,1.33,6.97,5.65,33.13,0.21
60,2021-01-18,1.33,6.97,5.65,33.13,0.21
60,2021-01-19,1.38,8.54,7.16,33.13,0.258
60,2021-01-20,1.5,9.54,8.04,33.13,0.28800000000000003
60,2021-01-21,1.67,10.17,8.5,33.13,0.307
60,2021-01-22,1.69,11.8,10.1,33.13,0.35600000000000004
60,2021-01-23,1.7,12.27,10.56,33.13,0.37
60,2021-01-24,1.7,14.45,12.74,33.13,0.436
60,2021-01-25,1.7,14.45,12.74,33.13,0.436
60,2021-01-26,1.7,14.93,13.23,33.13,0.451
60,2021-01-27,1.71,16.31,14.6,33.13,0.49200000000000005
60,2021-01-28,1.71,16.31,14.6,33.13,0.49200000000000005
60,2021-01-29,1.79,17.82,16.03,33.13,0.5379999999999999
60,2021-01-30,1.79,17.82,16.03,33.13,0.5379999999999999
60,2021-01-31,1.79,17.82,16.03,33.13,0.5379999999999999
60,2021-02-01,1.88,19.32,17.44,33.13,0.583
60,2021-02-02,1.88,19.32,17.44,33.13,0.583
60,2021-02-03,2.34,19.87,17.52,33.13,0.6
60,2021-02-04,2.68,20.21,17.53,52.88,0.382
60,2021-02-05,4.04,21.6,17.55,52.88,0.408
60,2021-02-06,4.45,22.01,17.56,52.88,0.41600000000000004
60,2021-02-07,4.45,22.01,17.56,52.88,0.41600000000000004
60,2021-02-08,4.45,22.01,17.56,52.88,0.41600000000000004
60,2021-02-09,5.18,22.77,17.58,52.88,0.431
60,2021-02-10,6.27,23.91,17.63,52.88,0.452
60,2021-02-11,6.62,24.27,17.64,52.88,0.45899999999999996
60,2021-02-12,8.92,26.99,18.06,52.88,0.51
60,2021-02-13,9.53,27.62,18.07,52.88,0.522
60,2021-02-14,9.53,27.62,18.07,52.88,0.522
60,2021-02-15,9.53,27.62,18.07,52.88,0.522
60,2021-02-16,10.52,28.93,18.38,52.88,0.547
60,2021-02-17,10.75,29.21,18.44,52.88,0.552
60,2021-02-18,10.75,29.21,18.44,52.88,0.552
60,2021-02-19,10.75,29.21,18.44,52.88,0.552
60,2021-02-20,12.38,31.86,19.45,52.88,0.602
60,2021-02-21,14.03,33.72,19.66,52.88,0.638
60,2021-02-22,14.11,33.79,19.85,52.88,0.639
60,2021-02-23,14.11,33.79,19.85,52.88,0.639
60,2021-02-24,14.4,35.45,21.21,52.88,0.67
60,2021-02-25,14.4,35.45,21.21,52.88,0.67
60,2021-02-26,14.51,36.52,22.18,52.88,0.691
60,2021-02-27,14.51,36.52,22.18,52.88,0.691
60,2021-02-28,14.51,36.52,22.19,52.88,0.691
60,2021-03-01,14.51,36.52,22.19,52.88,0.691
60,2021-03-02,14.62,37.85,23.39,52.88,0.716
60,2021-03-03,14.62,37.85,23.4,52.88,0.716
60,2021-03-04,14.82,38.83,24.18,69.69,0.557
60,2021-03-05,14.82,38.83,24.18,77.59,0.5
60,2021-03-06,14.82,38.83,24.18,77.59,0.5
60,2021-03-07,14.82,38.83,24.19,77.59,0.5
60,2021-03-08,14.82,38.83,24.19,77.59,0.5
60,2021-03-09,14.82,38.83,24.19,77.59,0.5
60,2021-03-10,15.63,42.55,27.09,77.59,0.5479999999999999
60,2021-03-11,15.63,42.55,27.09,77.59,0.5479999999999999
60,2021-03-12,15.63,42.55,27.09,77.59,0.5479999999999999
60,2021-03-13,15.65,42.55,27.08,77.59,0.5479999999999999
60,2021-03-14,15.65,42.55,27.08,77.59,0.5479999999999999
60,2021-03-15,16.2,43.64,27.61,77.59,0.562
60,2021-03-16,16.2,43.64,27.61,77.59,0.562
60,2021-03-17,16.21,43.64,27.62,77.59,0.562
60,2021-03-18,16.21,43.64,27.62,77.59,0.562
60,2021-03-19,16.21,43.64,27.62,77.59,0.562
60,2021-03-20,16.21,43.64,27.62,77.59,0.562
60,2021-03-21,16.21,43.64,27.63,77.59,0.562
60,2021-03-22,18.31,48.51,30.38,77.59,0.625
60,2021-03-23,18.39,48.96,30.73,77.59,0.631
60,2021-03-24,18.95,49.99,31.19,77.59,0.644
60,2021-03-25,18.97,50.04,31.22,78.67,0.636
60,2021-03-26,19.83,51.18,31.51,78.67,0.6509999999999999
60,2021-03-27,19.84,51.23,31.54,78.67,0.6509999999999999
66,2021-01-12,19.84,2.29,0.24,15.99,0.14300000000000002
66,2021-01-13,19.84,2.29,0.24,20.69,0.111
66,2021-01-14,19.84,2.29,2.28,20.69,0.111
66,2021-01-15,19.84,2.29,2.28,20.69,0.111
66,2021-01-16,19.84,2.29,2.28,20.69,0.111
66,2021-01-17,19.84,2.29,2.28,20.69,0.111
66,2021-01-18,19.84,2.29,2.28,20.69,0.111
66,2021-01-19,19.84,2.29,2.28,20.69,0.111
66,2021-01-20,19.84,2.29,2.28,20.69,0.111
66,2021-01-21,19.84,2.29,2.28,20.69,0.111
66,2021-01-22,19.84,2.29,2.28,20.69,0.111
66,2021-01-23,19.84,2.29,2.28,20.69,0.111
66,2021-01-24,19.84,2.29,2.28,20.69,0.111
66,2021-01-25,19.84,2.29,2.28,20.69,0.111
66,2021-01-26,2.29,10.44,8.07,20.69,0.505
66,2021-01-27,2.33,11.02,8.61,20.69,0.532
66,2021-01-28,2.39,11.78,9.29,20.69,0.569
66,2021-01-29,2.63,12.82,10.1,20.69,0.62
66,2021-01-30,2.71,13.55,10.73,20.69,0.655
66,2021-01-31,2.71,13.55,10.73,20.69,0.655
66,2021-02-01,2.86,14.14,11.18,20.69,0.684
66,2021-02-02,2.98,14.97,11.88,26.24,0.57
66,2021-02-03,3.08,15.73,12.54,26.24,0.599
66,2021-02-04,3.08,15.73,12.54,30.95,0.508
66,2021-02-05,3.21,16.51,13.19,30.95,0.534
66,2021-02-06,3.37,17.47,13.99,30.95,0.565
66,2021-02-07,3.51,17.84,14.22,30.95,0.5760000000000001
66,2021-02-08,3.52,17.93,14.29,30.95,0.579
66,2021-02-09,3.78,18.65,14.73,30.95,0.603
66,2021-02-10,4.15,19.57,15.27,30.95,0.632
66,2021-02-11,4.65,20.51,15.7,30.95,0.6629999999999999
66,2021-02-12,5.4,21.67,16.11,30.95,0.7
66,2021-02-13,6.1,22.77,16.5,30.95,0.736
66,2021-02-14,6.45,23.3,16.68,30.95,0.753
66,2021-02-15,6.45,23.3,16.68,30.95,0.753
66,2021-02-16,6.8,23.83,16.86,30.95,0.77
66,2021-02-17,7.39,24.74,17.17,30.95,0.799
66,2021-02-18,8.03,25.74,17.53,30.95,0.8320000000000001
66,2021-02-19,9.14,28.29,18.96,30.95,0.914
66,2021-02-20,9.71,29.19,19.27,30.95,0.943
66,2021-02-21,9.73,29.25,19.32,30.95,0.945
66,2021-02-22,10.17,29.91,19.53,30.95,0.9670000000000001
66,2021-02-23,10.46,30.46,19.79,30.95,0.9840000000000001
66,2021-02-24,10.84,31.08,20.02,30.95,1.004
66,2021-02-25,11.23,31.77,20.32,30.95,1.0270000000000001
66,2021-02-26,11.24,31.79,20.33,30.95,1.0270000000000001
66,2021-02-27,11.79,32.72,20.63,30.95,1.057
66,2021-02-28,12.2,33.31,20.8,30.95,1.0759999999999998
66,2021-03-01,12.22,33.33,20.81,30.95,1.077
66,2021-03-02,12.29,33.42,20.83,39.51,0.846
66,2021-03-03,12.3,33.44,20.84,52.22,0.64
66,2021-03-04,12.48,33.86,21.08,52.22,0.648
66,2021-03-05,12.56,34.03,21.16,52.22,0.652
66,2021-03-06,12.58,34.07,21.19,53.0,0.643
66,2021-03-07,12.58,34.07,21.19,53.0,0.643
66,2021-03-08,12.62,34.14,21.21,53.0,0.644
66,2021-03-09,13.39,35.23,21.52,53.0,0.665
66,2021-03-10,14.37,36.42,21.74,53.0,0.687
66,2021-03-11,15.24,37.44,21.89,53.0,0.706
66,2021-03-12,16.03,38.43,22.08,53.0,0.725
66,2021-03-13,16.9,39.44,22.22,53.0,0.7440000000000001
66,2021-03-14,17.49,40.12,22.31,53.0,0.757
66,2021-03-15,17.54,40.18,22.31,53.0,0.758
66,2021-03-16,17.67,40.47,22.46,53.0,0.763
66,2021-03-17,17.9,41.29,23.05,53.0,0.779
66,2021-03-18,18.1,42.26,23.82,53.0,0.797
66,2021-03-19,18.32,43.4,24.68,53.0,0.8190000000000001
66,2021-03-20,18.37,43.48,24.71,53.0,0.82
66,2021-03-21,18.38,43.49,24.71,53.0,0.821
66,2021-03-22,18.53,44.62,25.66,53.0,0.8420000000000001
66,2021-03-23,18.7,45.68,26.53,53.0,0.862
66,2021-03-24,18.78,46.83,27.61,53.0,0.884
66,2021-03-25,18.85,47.87,28.57,53.0,0.903
66,2021-03-26,18.98,49.1,29.68,53.0,0.9259999999999999
66,2021-03-27,19.07,49.25,29.8,53.0,0.929
69,2021-01-12,0.58,6.54,1.92,32.79,0.2
69,2021-01-13,1.24,7.28,2.01,32.79,0.222
69,2021-01-14,1.24,8.08,6.07,32.79,0.247
69,2021-01-15,2.01,8.63,6.61,32.79,0.263
69,2021-01-16,2.01,8.63,6.61,32.79,0.263
69,2021-01-17,2.01,8.63,6.61,32.79,0.263
69,2021-01-18,2.01,8.63,6.61,32.79,0.263
69,2021-01-19,3.37,11.2,7.83,32.79,0.342
69,2021-01-20,3.9,11.94,8.03,32.79,0.364
69,2021-01-21,4.75,12.85,8.1,32.79,0.392
69,2021-01-22,5.3,13.57,8.26,32.79,0.414
69,2021-01-23,5.3,14.13,8.82,32.79,0.431
69,2021-01-24,5.3,14.75,9.44,32.79,0.45
69,2021-01-25,5.3,14.93,9.62,32.79,0.455
69,2021-01-26,5.37,15.36,9.98,32.79,0.469
69,2021-01-27,5.37,15.87,10.49,32.79,0.484
69,2021-01-28,5.38,16.26,10.88,32.79,0.496
69,2021-01-29,5.38,16.79,11.4,32.79,0.512
69,2021-01-30,5.38,17.11,11.73,32.79,0.522
69,2021-01-31,5.54,17.67,12.12,32.79,0.539
69,2021-02-01,5.71,17.84,12.13,38.41,0.46399999999999997
69,2021-02-02,5.87,18.3,12.42,52.13,0.35100000000000003
69,2021-02-03,5.94,18.73,12.78,52.13,0.359
69,2021-02-04,5.98,19.28,13.29,52.13,0.37
69,2021-02-05,6.49,19.92,13.42,52.13,0.382
69,2021-02-06,6.89,20.56,13.66,52.13,0.395
69,2021-02-07,7.09,20.9,13.8,52.13,0.401
69,2021-02-08,7.12,20.95,13.82,52.13,0.402
69,2021-02-09,7.44,21.56,14.1,52.13,0.414
69,2021-02-10,7.64,22.03,14.37,52.13,0.423
69,2021-02-11,7.69,22.38,14.67,52.13,0.429
69,2021-02-12,7.85,22.8,14.94,52.13,0.43700000000000006
69,2021-02-13,8.42,23.55,15.11,52.13,0.452
69,2021-02-14,9.04,24.18,15.13,52.13,0.46399999999999997
69,2021-02-15,9.04,24.18,15.13,52.13,0.46399999999999997
69,2021-02-16,9.61,25.35,15.73,52.13,0.486
69,2021-02-17,10.0,25.92,15.9,52.13,0.49700000000000005
69,2021-02-18,10.4,26.57,16.15,52.13,0.51
69,2021-02-19,10.91,27.29,16.37,52.13,0.524
69,2021-02-20,10.91,27.29,16.37,52.13,0.524
69,2021-02-21,11.14,27.99,16.83,52.13,0.537
69,2021-02-22,11.44,28.29,16.82,52.13,0.5429999999999999
69,2021-02-23,11.74,28.8,17.04,52.13,0.5529999999999999
69,2021-02-24,12.43,30.02,17.56,52.13,0.5760000000000001
69,2021-02-25,12.89,30.72,17.8,52.13,0.589
69,2021-02-26,13.04,31.33,18.26,52.13,0.601
69,2021-02-27,13.28,31.86,18.55,52.13,0.611
69,2021-02-28,13.43,32.28,18.82,52.13,0.619
69,2021-03-01,13.43,32.67,19.21,52.13,0.627
69,2021-03-02,13.72,33.22,19.47,76.67,0.433
69,2021-03-03,13.99,33.8,19.79,76.67,0.441
69,2021-03-04,14.32,34.42,20.08,76.67,0.449
69,2021-03-05,14.58,34.99,20.39,77.37,0.452
69,2021-03-06,14.7,35.7,20.99,77.37,0.461
69,2021-03-07,14.85,35.86,20.99,77.37,0.46299999999999997
69,2021-03-08,14.85,35.86,20.99,77.37,0.46299999999999997
69,2021-03-09,15.18,36.41,21.21,77.37,0.47100000000000003
69,2021-03-10,15.35,36.96,21.58,77.37,0.478
69,2021-03-11,15.61,37.49,21.85,77.37,0.485
69,2021-03-12,15.82,38.04,22.2,77.37,0.49200000000000005
69,2021-03-13,16.1,38.74,22.6,77.37,0.501
69,2021-03-14,16.11,38.91,22.78,77.37,0.503
69,2021-03-15,16.11,38.91,22.78,77.37,0.503
69,2021-03-16,16.58,39.74,23.13,77.37,0.514
69,2021-03-17,16.81,40.32,23.48,77.37,0.521
69,2021-03-18,17.04,40.9,23.84,77.37,0.529
69,2021-03-19,17.52,41.67,24.12,77.55,0.537
69,2021-03-20,17.81,42.55,24.74,77.55,0.5489999999999999
69,2021-03-21,18.25,43.59,25.34,77.55,0.562
69,2021-03-22,18.26,43.77,25.51,77.55,0.564
69,2021-03-23,18.51,44.31,25.8,77.55,0.5710000000000001
69,2021-03-24,18.86,45.02,26.19,77.55,0.581
69,2021-03-25,19.14,45.74,26.62,77.72,0.588
69,2021-03-26,19.46,46.5,27.07,77.72,0.598
69,2021-03-27,19.89,47.44,27.59,77.72,0.61
72,2021-01-12,0.24,2.33,1.93,8.68,0.26899999999999996
72,2021-01-13,0.36,2.64,2.11,9.56,0.276
72,2021-01-14,0.36,2.97,2.51,9.56,0.311
72,2021-01-15,0.51,3.26,2.74,9.75,0.33399999999999996
72,2021-01-16,0.51,3.26,2.74,9.75,0.33399999999999996
72,2021-01-17,0.51,3.26,2.74,9.75,0.33399999999999996
72,2021-01-18,0.51,3.26,2.74,9.75,0.33399999999999996
